Species ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Authority,Infraspecific rank,Infraspecific name,Infraspecific authority,Stock/subpopulation,Synonyms,Common names (Eng),Common names (Fre),Common names (Spa),Red List status,Red List criteria,Red List criteria version,Year assessed,Population trend,Petitioned
62289271,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,SCOLOPACIDAE,Prosobonia,parvirostris,"(Peale, 1848)",,,,,"",Tuamotu Sandpiper,,,EN,"B1ab(iii,v); C2a(ii)",3.1,2016,decreasing,N
192140,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Protobothrops,mangshanensis,"(Zhao, 1990)",,,,,Trimeresurus mangshanensis  |Zhaoermia mangshanensis  ,"Mangshan Pit Viper, Mang Mountain Pit Viper, Mt. Mang Pit Viper",,,EN,B1ab(v)+2ab(v),3.1,2012,decreasing,N
178708,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Protobothrops,sieversorum,"(Ziegler, Herrmann, David, Orlov & Pauwels, 2000)",,,,,Triceratolepidophis sieversorum  ,Three Horned-scaled Pitviper,,,EN,B1ab(iii),3.1,2012,unknown,N
193453,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,VIPERIDAE,Protobothrops,trungkhanhensis,"Orlov, Ryabov & Nguyen, 2009",,,,,"",Trungkhanh Pit Viper,,,EN,B1ab(iii),3.1,2012,unknown,N
196432,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,RHYACICHTHYIDAE,Protogobius,attiti,"Watson & Pöllabauer, 1998",,,,,"",Protogobius,,,EN,"B2ab(i,ii,iii)",3.1,2012,unknown,N
61561,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Psammodromus,microdactylus,"(Boettger, 1881)",,,,,Algira microdactyla  ,"Small-fingered Psammodromus, Green Psammodromus",,,EN,"B1ab(iii,v)",3.1,2006,decreasing,N
22724010,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ICTERIDAE,Psarocolius,cassini,"(Richmond, 1898)",,,,,Gymnostinops cassini subspecies cassini,"Baudo Oropendola, Baudó Oropendola",,,EN,"B1ab(i,ii,iii,v)",3.1,2016,decreasing,N
22685150,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psephotellus,chrysopterygius,"(Gould, 1858)",,,,,Psephotus chrysopterygius,Golden-shouldered Parrot,,"Perico Aligualdo, Loro Hombroamarillo, Periquito de Espalda Dorada",EN,"B1ab(i,ii,iii,v)",3.1,2016,decreasing,N
22695789,ANIMALIA,CHORDATA,AVES,ACCIPITRIFORMES,ACCIPITRIDAE,Pseudastur,occidentalis,"(Salvin, 1876)",,,,,Leucopternis occidentalis,"Grey-backed Hawk, Gray-backed Hawk",,"Busardo Dorsigrís, Gavilán Dorsigris",EN,C2a(i),3.1,2016,decreasing,N
18458,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Pseudemys,alabamensis,"Baur, 1893",,,,,"","Alabama Red-bellied Cooter, Alabama Red-bellied Turtle",,,EN,B1+2c,2.3,1996,,N
172389,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,SCHILBEIDAE,Pseudeutropius,mitchelli,"Günther, 1864",,,,,Neotropius mitchelli,Malabar Patashi,,,EN,B1ab(iii)+2ab(iii),3.1,2011,unknown,N
178646,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Pseudoacontias,angelorum,"Nussbaum & Raxworthy, 1995",,,,,"",,,,EN,B1ab(iii),3.1,2010,unknown,N
18476,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Pseudobarbus,afer,"(Peters, 1864)",,,,,Barbus afer  ,Eastern Cape Redfin,,,EN,"B2ab(ii,iii,v)c(ii,iv)",3.1,2007,decreasing,N
18477,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Pseudobarbus,asper,"(Boulenger, 1911)",,,,,Barbus asper  ,Smallscale Redfin,,,EN,"B2ab(ii,iii,v)",3.1,2007,decreasing,N
18473,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Pseudobarbus,burgi,"(Boulenger, 1911)",,,,,Barbus burgi  ,Berg River Redfin,,,EN,"B2ab(iii,v)",3.1,2007,decreasing,N
18474,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Pseudobarbus,phlegethon,"(Barnard, 1938)",,,,,Barbus phlegethon  ,Fiery Redfin,,,EN,"B1ab(ii,iii,v)+2ab(ii,iii,v)",3.1,2007,decreasing,N
18475,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Pseudobarbus,quathlambae,"(Barnard, 1938)",,,,,Oreodaimon quathlambae  ,"Maloti Redfin, Maloti Minnow",,,EN,"B2ab(ii,iii,v)",3.1,2007,decreasing,N
49829755,ANIMALIA,CHORDATA,ACTINOPTERYGII,CHARACIFORMES,CURIMATIDAE,Pseudocurimata,patiae,"(Eigenmann, 1914)",,,,,Curimatus patiae,,,nayo,EN,"B1ab(iii,v)",3.1,2016,decreasing,N
59366,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,altamontana,"(Taylor, 1939)",,,,,Bolitoglossa  altamontana|Oedipus altamontanus ,"Morelos False Brook Salamander, Morelos Salamander",,,EN,B1ab(iii),3.1,2016,decreasing,N
59375,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,conanti,"Bogert, 1967",,,,,"",,,,EN,B1ab(iii)+2ab(iii),3.1,2016,unknown,N
59377,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,firscheini,"Shannon & Werler, 1955",,,,,"",Firschein's False Brook Salamander,,,EN,B1ab(iii),3.1,2016,decreasing,N
59289,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,lineola,"(Cope, 1865)",,,,,Lineatriton lineolus  |Pseudoeurycea lineolus  ,Veracruz Worm Salamander,,,EN,"B1ab(iii,v)",3.1,2008,decreasing,N
59384,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,longicauda,"Lynch, Wake & Yang, 1983",,,,,"",Longtail False Brook Salamander,,,EN,B1ab(iii)+2ab(iii),3.1,2016,decreasing,N
59385,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,lynchi,"Parra-Olea, Papenfuss & Wake, 2001",,,,,"",Veracruz Green Salamander,,,EN,B1ab(iii)+2ab(iii),3.1,2016,decreasing,N
59386,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,melanomolga,"(Taylor, 1941)",,,,,Bolitoglossa melanomolga,Black False Brook Salamander ,,,EN,B1ab(iii),3.1,2016,decreasing,N
59390,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,nigromaculata,"(Taylor, 1941)",,,,,Bolitoglossa nigromaculata,"Black-spotted False Brook Salamander, Black-spotted Salamander",,,EN,B1ab(iii),3.1,2016,decreasing,N
59290,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,orchimelas,"(Brodie, Mendelson & Campbell, 2002)",,,,,Lineatriton orchimelas,San Martin Worm Salamander ,,,EN,B1ab(iii),3.1,2016,decreasing,N
61910,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,papenfussi,"Parra-Olea, García-París, Hanken & Wake, 2005",,,,,"",Muscular Salamander,,Salamandra Escaladora,EN,B1ab(iii),3.1,2016,decreasing,N
59394,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,ruficauda,"Parra-Olea, García-París, Hanken & Wake, 2004",,,,,"",Orange-tailed Agile Salamander,,,EN,B1ab(iii)+2ab(iii),3.1,2016,decreasing,N
59398,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,tenchalli,"Adler, 1996",,,,,"",Bearded Salamander,,Tlaconete Con Barba,EN,A2ac+4ac,3.1,2008,decreasing,N
59399,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,teotepec,"Adler, 1996",,,,,"",Teotepec Salamander,,Tlaconete,EN,A4a,3.1,2008,decreasing,N
61912,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,tlilicxitl,"Lara-Góngora, 2003",,,,,"",Black-footed Salamander,,,EN,B1ab(iii),3.1,2016,unknown,N
59402,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Pseudoeurycea,werleri,"Darling & Smith, 1954",,,,,"",Werler's Salamander,,,EN,B2ab(iii),3.1,2016,unknown,N
18543,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,PSEUDOMUGILIDAE,Pseudomugil,mellis,"Allen & Ivantsoff, 1982",,,,,"",Honey Blue-eye,,,EN,A1acde+2cde,2.3,1996,,N
58813,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Pseudophilautus,alto,"(Manamendra-Arachchi & Pethiyagoda, 2005)",,,,,Philautus alto  ,,,,EN,B1ab(iii)+2ab(iii),3.1,2004,decreasing,N
58817,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Pseudophilautus,asankai,"(Manamendra-Arachchi & Pethiyagoda, 2005)",,,,,Philautus asankai  ,,,,EN,B1ab(iii)+2ab(iii),3.1,2004,decreasing,N
58819,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Pseudophilautus,auratus,"(Manamendra-Arachchi & Pethiyagoda, 2005)",,,,,Philautus auratus,,,,EN,B1ab(iii)+2ab(iii),3.1,2014,unknown,N
58825,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Pseudophilautus,caeruleus,"(Manamendra-Arachchi & Pethiyagoda, 2005)",,,,,Philautus caeruleus  ,,,,EN,B1ab(iii)+2ab(iii),3.1,2004,decreasing,N
58828,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Pseudophilautus,cavirostris,"(Günther, 1869)",,,,,Philautus cavirostris  |Polypedates cavirostris  ,,,,EN,B1ab(iii)+2ab(iii),3.1,2004,decreasing,N
58833,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Pseudophilautus,cuspis,"(Manamendra-Arachchi & Pethiyagoda, 2005)",,,,,Philautus cuspis  ,,,,EN,B1ab(iii)+2ab(iii),3.1,2004,decreasing,N
58841,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Pseudophilautus,femoralis,"(Günther, 1864)",,,,,Ixalus femoralis  |Ixalus fergasonii  |Ixalus pulchellus  |Philautus femoralis  ,,,,EN,B1ab(iii)+2ab(iii),3.1,2004,decreasing,N
58844,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Pseudophilautus,folicola,"(Manamendra-Arachchi & Pethiyagoda, 2005)",,,,,Philautus folicola  ,,,,EN,B1ab(iii)+2ab(iii),3.1,2004,decreasing,N
61879,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Pseudophilautus,frankenbergi,"(Meegaskumbura & Manamendra-Arachchi, 2005)",,,,,Philautus frankenbergi  ,,,,EN,B1ab(iii)+2ab(iii),3.1,2006,decreasing,N
58845,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Pseudophilautus,fulvus,"(Manamendra-Arachchi & Pethiyagoda, 2005)",,,,,Philautus fulvus  ,,,,EN,B1ab(iii)+2ab(iii),3.1,2004,decreasing,N
61882,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Pseudophilautus,hoffmanni,"(Meegaskumbura & Manamendra-Arachchi, 2005)",,,,,Philautus hoffmanni  ,,,,EN,B1ab(iii)+2ab(iii),3.1,2006,decreasing,N
58874,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Pseudophilautus,microtympanum,"(Günther, 1858)",,,,,Philautus microtympanum  |Polypedates microtympanum  ,,,,EN,B1ab(iii)+2ab(iii),3.1,2004,decreasing,N
61883,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Pseudophilautus,mittermeieri,"(Meegaskumbura & Manamendra-Arachchi, 2005)",,,,,Philautus mittermeieri  ,,,,EN,B1ab(iii),3.1,2006,decreasing,N
61884,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Pseudophilautus,mooreorum,"(Meegaskumbura & Manamendra-Arachchi, 2005)",,,,,Philautus mooreorum  ,,,,EN,B1ab(iii)+2ab(iii),3.1,2006,decreasing,N
58888,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Pseudophilautus,pleurotaenia,"(Boulenger, 1904)",,,,,Philautus pleurotaenia  |Rhacophorus pleurotaenia  ,,,,EN,B1ab(iii)+2ab(iii),3.1,2004,decreasing,N
61887,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Pseudophilautus,poppiae,"(Meegaskumbura & Manamendra-Arachchi, 2005)",,,,,Philautus poppiae,,,,EN,B1ab(iii)+2ab(iii),3.1,2014,unknown,N
58893,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Pseudophilautus,reticulatus,"(Günther, 1869)",,,,,Philautus reticulatus  |Polypedates reticulatus  ,,,,EN,B1ab(iii)+2ab(iii),3.1,2004,decreasing,N
58898,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Pseudophilautus,sarasinorum,"(Muller, 1887)",,,,,Ixalus sarasinorum  |Philautus sarasinorum  ,,,,EN,B1ab(iii)+2ab(iii),3.1,2004,decreasing,N
58900,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Pseudophilautus,schmarda,"(Kelaart, 1854)",,,,,Philautus schmarda  |Polypedates schmardanus  ,,,,EN,B1ab(iii)+2ab(iii),3.1,2004,decreasing,N
58904,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Pseudophilautus,silus,"(Manamendra-Arachchi & Pethiyagoda, 2005)",,,,,Philautus silus  ,,,,EN,B1ab(iii)+2ab(iii),3.1,2004,decreasing,N
58933,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Pseudophilautus,silvaticus,"(Manamendra-Arachchi & Pethiyagoda, 2005)",,,,,Philautus silvaticus,,,,EN,B1ab(iii)+2ab(iii),3.1,2014,unknown,N
187831,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Pseudophilautus,singu,"(Meegaskumbura, Manamendra-Arachchi & Pethiyagoda, 2009)",,,,,Philautus singu  ,Sri Lanka Short-Horned Shrub-frog ,,,EN,"B2ab(ii,iii)",3.1,2011,unknown,N
61888,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Pseudophilautus,steineri,"(Meegaskumbura & Manamendra-Arachchi, 2005)",,,,,Philautus steineri  ,,,,EN,B1ab(iii)+2ab(iii),3.1,2006,decreasing,N
61889,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Pseudophilautus,stuarti,"(Meegaskumbura & Manamendra-Arachchi, 2005)",,,,,Philautus stuarti  ,,,,EN,B1ab(iii)+2ab(iii),3.1,2006,decreasing,N
187832,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Pseudophilautus,tanu,"(Meegaskumbura, Manamendra-Arachchi & Pethiyagoda, 2009)",,,,,Philautus tanu  ,Sri Lanka Petite Shrub-frog,,,EN,B2ab(iii),3.1,2011,unknown,N
58937,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Pseudophilautus,wynaadensis,"(Jerdon, 1854 ""1853"")",,,,,Philautus wynaadensis  |Phyllomedusa? wynaadensis  ,,,,EN,B1ab(iii),3.1,2004,decreasing,N
58940,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Pseudophilautus,zorro,"(Manamendra-Arachchi & Pethiyagoda, 2005)",,,,,Philautus zorro  ,,,,EN,B1ab(iii)+2ab(iii),3.1,2004,decreasing,N
19448775,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Pseudophoxinus,alii,"Küçük, 2007",,,,,"",Pamphylian Spring Minnow,,,EN,"B2ab(i,ii,iii,iv)",3.1,2014,decreasing,N
60810,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Pseudophoxinus,anatolicus,"(Hankó, 1925)",,,,,Acanthorutilus anatolicus,Giant Spring Minnow,,,EN,"B2ab(i,ii,iii,iv,v)",3.1,2014,decreasing,N
54126285,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Pseudophoxinus,burduricus,"Küçük, Gülle, Güçlü, Çiftçi & Erdogan, 2013",,,,,"",Burdur Spring Minnow,,,EN,"B1ab(i,ii,iii)",3.1,2014,decreasing,N
60751,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Pseudophoxinus,crassus,"(Ladiges, 1960)",,,,,Acanthorutilus crassus,Fat Spring Minnow,,,EN,"B2ab(i,ii,iii,iv)",3.1,2014,decreasing,N
61341,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Pseudophoxinus,drusensis,"(Pellegrin, 1933)",,,,,Phoxinellus drusensis,Drusian Spring Minnow,,,EN,"B1ab(ii,iii,v)+2ab(ii,iii,v)",3.1,2014,decreasing,N
39281,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Pseudophoxinus,egridiri,"(Karaman, 1972)",,,,,Phoxinellus egridiri  ,Yag Baligi,,,EN,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",3.1,2014,decreasing,N
19448837,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Pseudophoxinus,evliyae,"Freyhof & Özulug, 2010",,,,,"",Lycian Spring Minnow,,,EN,"B2ab(i,ii,iii,iv)",3.1,2014,decreasing,N
19448841,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Pseudophoxinus,fahrettini,"Freyhof & Özulug, 2010",,,,,"",Pisidian Spring Minnow,,,EN,"B2ab(ii,iii)",3.1,2014,decreasing,N
19448847,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Pseudophoxinus,firati,"Bogutskaya, Küçük & Atalay, 2006",,,,,"",Euphrates Spring Minnow,,,EN,B2ab(v),3.1,2014,decreasing,N
19449272,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Pseudophoxinus,hittitorum,"Freyhof & Özulug, 2010",,,,,"",Hittitic Spring Minnow,,,EN,"B2ab(i,ii,iii,iv)",3.1,2014,decreasing,N
60403,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Pseudophoxinus,maeandri,"(Ladiges, 1960)",,,,,Pararhodeus maeandri,Apamean Spring Minnow,,,EN,"B2ab(ii,iii)",3.1,2014,decreasing,N
61355,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Pseudophoxinus,punicus,"(Pellegrin, 1920)",,,,,"",,,,EN,B1ab(iii)+2ab(iii),3.1,2010,decreasing,N
41048,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MYOBATRACHIDAE,Pseudophryne,covacevichae,"Ingram and Corben, 1994",,,,,"",Magnificent Broodfrog,,,EN,B1ab(iii)+2ab(iii),3.1,2004,decreasing,N
41050,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MYOBATRACHIDAE,Pseudophryne,pengilleyi,"Wells & Wellington, 1985",,,,,"",Northern Corroboree Frog,,,EN,"B1ab(ii,iv,v)+2ab(ii,iv,v)",3.1,2004,decreasing,N
58439165,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,PIMELODIDAE,Pseudoplatystoma,magdaleniatum,"Buitrago-Suárez & Burr, 2007",,,,,"",,,"Bagre Rayado, Bagre Pintadillo",EN,A2d,3.1,2016,decreasing,N
169795,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,CALAMARIIDAE,Pseudorabdion,montanum,"Leviton & Brown, 1959",,,,,"",Mountain Burrowing Snake,,,EN,B1ab(iii)+2ab(iii),3.1,2009,decreasing,N
49217798,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SCIAENIDAE,Pseudotolithus,senegalensis,"(Valenciennes, 1833)",,,,,Otolithus senegalensis|Pseudotolithus macrognathus,"Cassava Croaker, Croaker, Captainfish, Bar, Capitan, Ladyfish","Bar, Otolithe Sénégalais",,EN,A2bd,3.1,2015,decreasing,N
63659,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,PSEUDOXYRHOPHIIDAE,Pseudoxyrhopus,kely,"Raxworthy & Nussbaum, 1994",,,,,"",,,,EN,"B1ab(ii,iii)+2ab(ii,iii)",3.1,2011,decreasing,N
168557,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,PSILORHYNCHIDAE,Psilorhynchus,microphthalmus,"Vishwanath & Manojkumar, 1995",,,,,"",,,,EN,B1ab(iii)+2ab(iii),3.1,2010,unknown,N
22685448,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacula,eques,"(Newton & Newton, 1876)",,,,,Psittacula echo subspecies echo|Psittacula echo subspecies echo,"Echo Parakeet, Mascarene Parrakeet",Perruche de l'Ile Maurice,,EN,B1ab(iii),3.1,2016,increasing,N
22724813,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacus,erithacus,"Linnaeus, 1758",,,,,"",Grey Parrot,,,EN,A2bcd+3bcd,3.1,2016,decreasing,N
22736498,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacus,timneh,"Fraser, 1844",,,,,"",Timneh Parrot,,,EN,A2bcd+3bcd,3.1,2016,decreasing,N
45470698,ANIMALIA,CHORDATA,AVES,GRUIFORMES,PSOPHIIDAE,Psophia,dextralis,"Conover, 1934",,,,,"",Olive-winged Trumpeter,,,EN,A4cd,3.1,2016,decreasing,N
136021,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Psychrophrynella,boettgeri,"(Lehr, 2006)",,,,,Phrynopus boettgeri,,,,EN,B2ab(iii),3.1,2008,unknown,N
57225,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Psychrophrynella,usurpator,"De la Riva, Chaparro & Padial, 2008",,,,,"",,,,EN,B1ab(iii),3.1,2004,decreasing,N
18656,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteralopex,anceps,"K. Andersen, 1909",,,,,"",Bougainville Monkey-faced Bat,,,EN,"B1ab(i,ii,iii,v)",3.1,2008,decreasing,N
18657,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteralopex,atrata,"Thomas, 1888",,,,,"","Guadalcanal Monkey-faced Bat, Cusp-toothed Monkey-faced Bat, Cusp-toothed Fruit Bat, Cusp-toothed Flying Fox",,,EN,"B1ab(ii,iii,v)",3.1,2008,decreasing,N
29473,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteralopex,taki,"Parnaby, 2002",,,,,"","New Georgia Monkey-faced Bat, New Georgian Monkey-faced Bat",,,EN,"B1ab(ii,iii)",3.1,2008,decreasing,N
63572,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,APOGONIDAE,Pterapogon,kauderni,"Koumans, 1933",,,,,"",Banggai Cardinalfish,,,EN,"B2ab(ii,iii,iv,v)",3.1,2007,decreasing,N
22678891,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Pternistis,camerunensis,"(Alexander, 1909)",,,,,Francolinus camerunensis,"Mount Cameroon Francolin, Cameroon Francolin",Francolin du Mont Cameroun,,EN,"B1ab(i,ii,iii,v); C2a(ii)",3.1,2016,decreasing,N
22678896,ANIMALIA,CHORDATA,AVES,GALLIFORMES,PHASIANIDAE,Pternistis,swierstrai,"(Roberts, 1929)",,,,,Francolinus swierstrai,Swierstra's Francolin,Francolin de Swierstra,Francolin de Swierstra,EN,"B2ab(i,ii,iii,v);C2a(i)",3.1,2016,decreasing,N
168259,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,SILURIDAE,Pterocryptis,barakensis,"Vishwanath & Nebeshwar Sharma, 2006",,,,,"",,,,EN,"B2ab(i,ii,iii)",3.1,2010,unknown,N
180781,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,SILURIDAE,Pterocryptis,inusitata,"Ng, 1999",,,,,"",,,,EN,"B1ab(iii,v)+2ab(iii,v)",3.1,2012,decreasing,N
172472,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,SILURIDAE,Pterocryptis,wynaadensis,"(Day, 1873)",,,,,Silurus punctatus  |Silurus punctatus  |Silurus wynaadensis  |Silurus wynaadensis  ,"Malabar Silurus, Round Tailed Killer Catfish",,,EN,A2ce,3.1,2011,decreasing,N
22698001,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,alba,"(Gmelin, 1789)",,,,,"",Phoenix Petrel,,Petrel de las Phoenix,EN,A3bce+4bce,3.1,2016,decreasing,N
22728442,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,atrata,"Mathews, 1912",,,,,"",Henderson Petrel,,Fardela de Henderson,EN,B2ab(v),3.1,2016,decreasing,N
22698035,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,baraui,"(Jouanin, 1964)",,,,,"",Barau's Petrel,Pétrel de Barau,"Fardela de Barau, Petrel de Barau ",EN,B2ab(v),3.1,2016,decreasing,N
22698088,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,cahow,"(Nichols & Mowbray, 1916)",,,,,"","Bermuda Petrel, Cahow",,"Fardela de Bermudas , Petrel cahow ",EN,D,3.1,2016,increasing,N
22698092,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,hasitata,"(Kuhl, 1820)",,,,,"",Black-capped Petrel,,"Pájaro de las tempestades, Pampero de La Bruja",EN,"B2ab(ii,iii,v)",3.1,2016,decreasing,N
22698084,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,incerta,"(Schlegel, 1863)",,,,,"",Atlantic Petrel,Pétrel de Schlegel,Petrel de Schlegel,EN,B2ab(v),3.1,2016,decreasing,N
